source	line	reference	exists_worktree	tracked_main	tracked_lc1	classification	exists_canonical
orders/GRM_X1_VIRTUAL_ADDRESSES.md	48	docs/GRM_X{N}_LEDGER.md	False	False	False	untracked-or-dynamic	False
orders/GRM_X1_VIRTUAL_ADDRESSES.md	51	core/grm_frame.py	True	False	True	tracked-new-in-lc1	True
orders/GRM_X1_VIRTUAL_ADDRESSES.md	55	config/grm_live_registered_baselines.json	True	False	True	tracked-new-in-lc1	True
orders/GRM_X1_VIRTUAL_ADDRESSES.md	56	config/grm_demand_registered.json	True	False	True	tracked-new-in-lc1	True
orders/GRM_X1_VIRTUAL_ADDRESSES.md	57	artifacts/grm_x{N}/fixtures/	False	False	False	untracked-or-dynamic	False
orders/GRM_X1_VIRTUAL_ADDRESSES.md	58	artifacts/grm_x{N}/registration.json	False	False	False	untracked-or-dynamic	False
orders/GRM_X1_VIRTUAL_ADDRESSES.md	63	scripts/grm_x{N}_lead_gpu.sh	False	False	False	untracked-or-dynamic	False
orders/GRM_X1_VIRTUAL_ADDRESSES.md	64	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
orders/GRM_X2_RELATIONAL_WITNESSES.md	43	docs/GRM_SCOUT_2026-09-08.md	True	False	True	tracked-new-in-lc1	True
orders/GRM_X2_RELATIONAL_WITNESSES.md	49	scripts/grm_x{N}_	False	False	False	untracked-or-dynamic	False
orders/GRM_X2_RELATIONAL_WITNESSES.md	50	tests/test_grm_x{N}_	False	False	False	untracked-or-dynamic	False
orders/GRM_X2_RELATIONAL_WITNESSES.md	50	artifacts/grm_x{N}/	False	False	False	untracked-or-dynamic	False
orders/GRM_X2_RELATIONAL_WITNESSES.md	51	docs/GRM_X{N}_LEDGER.md	False	False	False	untracked-or-dynamic	False
orders/GRM_X2_RELATIONAL_WITNESSES.md	54	core/grm_frame.py	True	False	True	tracked-new-in-lc1	True
orders/GRM_X2_RELATIONAL_WITNESSES.md	58	config/grm_live_registered_baselines.json	True	False	True	tracked-new-in-lc1	True
orders/GRM_X2_RELATIONAL_WITNESSES.md	59	config/grm_demand_registered.json	True	False	True	tracked-new-in-lc1	True
orders/GRM_X2_RELATIONAL_WITNESSES.md	60	artifacts/grm_x{N}/fixtures/	False	False	False	untracked-or-dynamic	False
orders/GRM_X2_RELATIONAL_WITNESSES.md	61	artifacts/grm_x{N}/registration.json	False	False	False	untracked-or-dynamic	False
orders/GRM_X2_RELATIONAL_WITNESSES.md	66	scripts/grm_x{N}_lead_gpu.sh	False	False	False	untracked-or-dynamic	False
orders/GRM_X2_RELATIONAL_WITNESSES.md	67	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
orders/GRM_X3_MEMORY_LESIONS.md	44	docs/GRM_SCOUT_2026-09-08.md	True	False	True	tracked-new-in-lc1	True
orders/GRM_X3_MEMORY_LESIONS.md	50	scripts/grm_x{N}_	False	False	False	untracked-or-dynamic	False
orders/GRM_X3_MEMORY_LESIONS.md	51	tests/test_grm_x{N}_	False	False	False	untracked-or-dynamic	False
orders/GRM_X3_MEMORY_LESIONS.md	51	artifacts/grm_x{N}/	False	False	False	untracked-or-dynamic	False
orders/GRM_X3_MEMORY_LESIONS.md	52	docs/GRM_X{N}_LEDGER.md	False	False	False	untracked-or-dynamic	False
orders/GRM_X3_MEMORY_LESIONS.md	55	core/grm_frame.py	True	False	True	tracked-new-in-lc1	True
orders/GRM_X3_MEMORY_LESIONS.md	59	config/grm_live_registered_baselines.json	True	False	True	tracked-new-in-lc1	True
orders/GRM_X3_MEMORY_LESIONS.md	60	config/grm_demand_registered.json	True	False	True	tracked-new-in-lc1	True
orders/GRM_X3_MEMORY_LESIONS.md	61	artifacts/grm_x{N}/fixtures/	False	False	False	untracked-or-dynamic	False
orders/GRM_X3_MEMORY_LESIONS.md	62	artifacts/grm_x{N}/registration.json	False	False	False	untracked-or-dynamic	False
orders/GRM_X3_MEMORY_LESIONS.md	67	scripts/grm_x{N}_lead_gpu.sh	False	False	False	untracked-or-dynamic	False
orders/GRM_X3_MEMORY_LESIONS.md	68	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
orders/MOE_E1_1_AMENDED_ADDRESS_GATE.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E1_1_AMENDED_ADDRESS_GATE.md	8	orders/MOE_E1_NARRATIVE_EXPERT.md	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_1_AMENDED_ADDRESS_GATE.md	9	artifacts/moe_e1/	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_1_AMENDED_ADDRESS_GATE.md	46	scripts/gpt_oss20b_expert_e1.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_1_AMENDED_ADDRESS_GATE.md	51	artifacts/moe_e1/GPU_RESUME_COMMANDS.sh	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_2_DIAG_TEACHER_ARM.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E1_2_DIAG_TEACHER_ARM.md	8	orders/MOE_E1_NARRATIVE_EXPERT.md	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_2_DIAG_TEACHER_ARM.md	9	scripts/gpt_oss20b_expert_e1.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_2_DIAG_TEACHER_ARM.md	10	scripts/gpt_oss20b_e1_diag.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_2_DIAG_TEACHER_ARM.md	11	artifacts/moe_e1_diag/	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_2_DIAG_TEACHER_ARM.md	17	artifacts/moe_e1/eval_e11/narrative_	False	False	False	untracked-or-dynamic	False
orders/MOE_E1_2_DIAG_TEACHER_ARM.md	49	scripts/gpt_oss20b_context_ladder.py	True	True	True	tracked-both	True
orders/MOE_E1_3B_POSITION_CONTROLS.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E1_3B_POSITION_CONTROLS.md	9	artifacts/moe_e1_3b/	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_3B_POSITION_CONTROLS.md	50	scripts/gpt_oss20b_context_ladder.py	True	True	True	tracked-both	True
orders/MOE_E1_3_TEACHER_REDESIGN.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E1_3_TEACHER_REDESIGN.md	7	orders/MOE_E1_NARRATIVE_EXPERT.md	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_3_TEACHER_REDESIGN.md	8	artifacts/moe_e1_3/	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_3_TEACHER_REDESIGN.md	9	scripts/gpt_oss20b_e1_diag.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_3_TEACHER_REDESIGN.md	65	artifacts/moe_e1_3/MOE_E1_3_REPORT.md	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_4_BACKEND_FIX.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E1_4_BACKEND_FIX.md	54	core/gpt_oss20b_tc.py	True	True	True	tracked-both	True
orders/MOE_E1_NARRATIVE_EXPERT.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E1_NARRATIVE_EXPERT.md	9	/mnt/ForgeRealm/Project-Tensor	True	False	False	absolute-external	True
orders/MOE_E1_NARRATIVE_EXPERT.md	10	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
orders/MOE_E1_NARRATIVE_EXPERT.md	11	/home/vader/.cache/huggingface/hub/datasets--wikitext	True	False	False	absolute-external	True
orders/MOE_E1_NARRATIVE_EXPERT.md	12	/mnt/Shared/01	False	False	False	absolute-external	False
orders/MOE_E1_NARRATIVE_EXPERT.md	13	/mnt/Shared/01	False	False	False	absolute-external	False
orders/MOE_E1_NARRATIVE_EXPERT.md	14	/mnt/Shared/01	False	False	False	absolute-external	False
orders/MOE_E1_NARRATIVE_EXPERT.md	18	artifacts/moe_rt2/	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_NARRATIVE_EXPERT.md	18	artifacts/moe_rt2_1/	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_NARRATIVE_EXPERT.md	23	scripts/gpt_oss20b_expert_e1.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_E1_NARRATIVE_EXPERT.md	24	artifacts/moe_e1/	False	False	False	untracked-or-dynamic	True
orders/MOE_E1_NARRATIVE_EXPERT.md	124	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
orders/MOE_E1_NARRATIVE_EXPERT.md	140	artifacts/moe_e1/expertpack_narrative_v0/	False	False	False	untracked-or-dynamic	True
orders/MOE_E2_F1_GPU_LOAD_FIX.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E2_F1_GPU_LOAD_FIX.md	6	orders/MOE_E2_OLMOE_TESTBED.md	True	False	True	tracked-new-in-lc1	True
orders/MOE_E2_F1_GPU_LOAD_FIX.md	7	scripts/olmoe_e2_experiment.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_E2_F2_CUDA_INIT.md	3	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E2_F2_CUDA_INIT.md	5	scripts/olmoe_e2_experiment.py:1278	False	False	False	untracked-or-dynamic	False
orders/MOE_E2_F3_EVAL_INF.md	3	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E2_F3_EVAL_INF.md	17	core/activation	False	False	False	untracked-or-dynamic	False
orders/MOE_E2_F4_CONTENT_PROVENANCE.md	3	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E2_OLMOE_TESTBED.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E2_OLMOE_TESTBED.md	12	orders/MOE_E1_NARRATIVE_EXPERT.md	True	False	True	tracked-new-in-lc1	True
orders/MOE_E2_OLMOE_TESTBED.md	14	scripts/olmoe_e2_	False	False	False	untracked-or-dynamic	False
orders/MOE_E2_OLMOE_TESTBED.md	14	artifacts/moe_e2/	False	False	False	untracked-or-dynamic	True
orders/MOE_E2_OLMOE_TESTBED.md	24	docs/GLC_LONG_CONTEXT_SYNTHESIS.md	True	False	True	tracked-new-in-lc1	True
orders/MOE_E2_OLMOE_TESTBED.md	70	artifacts/moe_e2/MOE_E2_REPORT.md	False	False	False	untracked-or-dynamic	True
orders/MOE_E2_OLMOE_TESTBED.md	71	artifacts/moe_e2/expertpack_narrative_olmoe_v0/	False	False	False	untracked-or-dynamic	True
orders/MOE_E2_OLMOE_TESTBED.md	75	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
orders/MOE_E3_1_EPISODE_KEY.md	3	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E3_1_EPISODE_KEY.md	6	artifacts/moe_e3/	False	False	False	untracked-or-dynamic	True
orders/MOE_E3_EPISODIC_CONSOLIDATION.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E3_EPISODIC_CONSOLIDATION.md	9	/mnt/Shared/01	False	False	False	absolute-external	False
orders/MOE_E3_EPISODIC_CONSOLIDATION.md	12	scripts/olmoe_e3_	False	False	False	untracked-or-dynamic	False
orders/MOE_E3_EPISODIC_CONSOLIDATION.md	13	artifacts/moe_e3/	False	False	False	untracked-or-dynamic	True
orders/MOE_E3_EPISODIC_CONSOLIDATION.md	65	artifacts/moe_e3/MOE_E3_REPORT.md	False	False	False	untracked-or-dynamic	True
orders/MOE_E4_CLOSED_FORM_CONSOLIDATION.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_E4_CLOSED_FORM_CONSOLIDATION.md	6	orders/MOE_E3_EPISODIC_CONSOLIDATION.md	True	False	True	tracked-new-in-lc1	True
orders/MOE_E4_CLOSED_FORM_CONSOLIDATION.md	8	scripts/olmoe_e4_	False	False	False	untracked-or-dynamic	False
orders/MOE_E4_CLOSED_FORM_CONSOLIDATION.md	9	artifacts/moe_e4/	False	False	False	untracked-or-dynamic	True
orders/MOE_E4_CLOSED_FORM_CONSOLIDATION.md	27	artifacts/moe_e3_1/	False	False	False	untracked-or-dynamic	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	11	/mnt/ForgeRealm/Project-Tensor	True	False	False	absolute-external	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	13	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	15	scripts/gpt_oss20b_moe_diag_smoke.py	True	True	True	tracked-both	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	16	/home/vader/.cache/huggingface/hub/datasets--wikitext	True	False	False	absolute-external	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	30	core/gpt_oss20b_tc.py	True	True	True	tracked-both	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	64	docs/GRM_Primer.md	True	True	True	tracked-both	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	74	scripts/gpt_oss20b_router_telemetry.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	79	artifacts/moe_rt1/	False	False	False	untracked-or-dynamic	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	91	artifacts/moe_rt1/MOE_RT1_REPORT.md	False	False	False	untracked-or-dynamic	True
orders/MOE_RT1_ROUTER_TELEMETRY.md	113	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	7	artifacts/moe_rt2/	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	11	artifacts/moe_rt2/	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	12	scripts/gpt_oss20b_synthetic_key.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	12	scripts/gpt_oss20b_router_telemetry.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	14	scripts/gpt_oss20b_key_refinement.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	15	artifacts/moe_rt2_1/	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_1_KEY_REFINEMENT.md	78	artifacts/moe_rt2_1/MOE_RT2_1_REPORT.md	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_SYNTHETIC_KEY.md	5	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
orders/MOE_RT2_SYNTHETIC_KEY.md	11	/mnt/ForgeRealm/Project-Tensor	True	False	False	absolute-external	True
orders/MOE_RT2_SYNTHETIC_KEY.md	12	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
orders/MOE_RT2_SYNTHETIC_KEY.md	13	/home/vader/.cache/huggingface/hub/datasets--wikitext	True	False	False	absolute-external	True
orders/MOE_RT2_SYNTHETIC_KEY.md	16	scripts/gpt_oss20b_router_telemetry.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_RT2_SYNTHETIC_KEY.md	18	scripts/gpt_oss20b_synthetic_key.py	True	False	True	tracked-new-in-lc1	True
orders/MOE_RT2_SYNTHETIC_KEY.md	29	artifacts/moe_rt1/	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_SYNTHETIC_KEY.md	43	artifacts/moe_rt1/corpus_windows.npz	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_SYNTHETIC_KEY.md	44	artifacts/moe_rt1/corpora_manifest.json	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_SYNTHETIC_KEY.md	61	artifacts/moe_rt2/	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_SYNTHETIC_KEY.md	109	artifacts/moe_rt2/MOE_RT2_REPORT.md	False	False	False	untracked-or-dynamic	True
orders/MOE_RT2_SYNTHETIC_KEY.md	115	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
orders/QWEN38_LC1_F4_BIT_IDENTICAL_DEFAULT.md	3	/mnt/ForgeRealm/wt/lc1-f4	True	False	False	absolute-external	True
orders/QWEN38_LC1_F4_BIT_IDENTICAL_DEFAULT.md	7	/mnt/ForgeRealm/GraftRepository/logs/	True	False	False	absolute-external	True
orders/QWEN38_LC1_F5_INT8_SLICE.md	3	/mnt/ForgeRealm/wt/lc1-f4	True	False	False	absolute-external	True
orders/QWEN38_LC1_F5_INT8_SLICE.md	9	/mnt/ForgeRealm/GraftRepository/logs/lc1_recall_int8_16k_d0.25.log	True	False	False	absolute-external	True
orders/QWEN38_LC1_F5_INT8_SLICE.md	13	core/qwen38_tc.py	True	True	True	tracked-both	True
orders/QWEN38_LC1_F5_INT8_SLICE.md	27	/mnt/ForgeRealm/Project-Tensor	True	False	False	absolute-external	True
scripts/glc_p0_audit.py	38	/mnt/ForgeRealm/Project-Tensor/tensor_cuda/tensor_cuda/functional.py	True	False	False	absolute-external	True
scripts/glc_p0_audit.py	40	/mnt/ForgeRealm/Project-Tensor/tensor_cuda/src/ops.cpp	True	False	False	absolute-external	True
scripts/glc_p0_audit.py	41	/mnt/ForgeRealm/Project-Tensor/tensor_cuda/src/kernels.cu	True	False	False	absolute-external	True
scripts/glc_p0_audit.py	102	core/gpt_oss20b_tc.py:557-603	False	False	False	untracked-or-dynamic	False
scripts/glc_p0_common.py	37	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
scripts/glc_p0_divergence.py	64	/tmp/glc_p0_hf_div_offload	False	False	False	absolute-external	False
scripts/glc_p0_divergence.py	204	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/glc_p0_hf_reference.py	54	/tmp/glc_p0_hf_offload	False	False	False	absolute-external	False
scripts/glc_p0d_harmony_discriminator.py	104	/tmp/glc_p0d_hf_offload	False	False	False	absolute-external	False
scripts/gpt_oss20b_e13b_position_controls.py	6	artifacts/moe_e1_3b	False	False	False	untracked-or-dynamic	True
scripts/gpt_oss20b_e13b_position_controls.py	75	/mnt/ForgeRealm/Project-Tensor/tensor_cuda/tensor_cuda/__init__.py	True	False	False	absolute-external	True
scripts/gpt_oss20b_e13b_position_controls.py	78	/mnt/ForgeRealm/Project-Tensor/tensor_cuda/src/kernels.cu	True	False	False	absolute-external	True
scripts/gpt_oss20b_e13b_position_controls.py	113	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e13b_position_controls.py	284	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e13b_position_controls.py	389	/home/vader/.cache/huggingface/hub/datasets--wikitext	True	False	False	absolute-external	True
scripts/gpt_oss20b_e13b_position_controls.py	1256	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e14_backend_fix.py	67	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e14_backend_fix.py	250	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e14_backend_fix.py	311	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e14_backend_fix.py	352	artifacts/moe_e1_4/analysis_chain_e14.json	False	False	False	untracked-or-dynamic	False
scripts/gpt_oss20b_e14_backend_fix.py	601	core/gpt_oss20b_tc.py	True	True	True	tracked-both	True
scripts/gpt_oss20b_e14_backend_fix.py	1206	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e1_diag.py	5	artifacts/moe_e1_diag	False	False	False	untracked-or-dynamic	True
scripts/gpt_oss20b_e1_diag.py	98	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e1_diag.py	336	/home/vader/.cache/huggingface/hub/datasets--wikitext	True	False	False	absolute-external	True
scripts/gpt_oss20b_e1_diag.py	935	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e1_diag.py	984	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e1_diag.py	1019	artifacts/moe_e1_3/analysis_e13.json	False	False	False	untracked-or-dynamic	False
scripts/gpt_oss20b_e1_diag.py	1775	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e1_diag.py	3193	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_e1_diag.py	3323	scripts/gpt_oss20b_expert_e1.py:{teacher_line}-{base_line}	False	False	False	untracked-or-dynamic	False
scripts/gpt_oss20b_expert_e1.py	96	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
scripts/gpt_oss20b_expert_e1.py	102	/mnt/Shared/01	False	False	False	absolute-external	False
scripts/gpt_oss20b_expert_e1.py	106	/mnt/Shared/01	False	False	False	absolute-external	False
scripts/gpt_oss20b_expert_e1.py	110	/mnt/Shared/01	False	False	False	absolute-external	False
scripts/gpt_oss20b_expert_e1.py	156	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_expert_e1.py	1156	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_expert_e1.py	3790	/home/vader/.cache/huggingface/hub/datasets--wikitext	True	False	False	absolute-external	True
scripts/gpt_oss20b_expert_e1.py	4730	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_expert_e1.py	4759	artifacts/moe_e1/analysis_e11.json	False	False	False	untracked-or-dynamic	True
scripts/gpt_oss20b_expert_e1.py	4782	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_expert_e1.py	4792	artifacts/moe_e1/corpus_manifest.json	False	False	False	untracked-or-dynamic	True
scripts/gpt_oss20b_expert_e1.py	4830	artifacts/moe_e1/analysis.json	False	False	False	untracked-or-dynamic	True
scripts/gpt_oss20b_expert_e1.py	5001	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_key_refinement.py	6	artifacts/moe_rt2_1/	False	False	False	untracked-or-dynamic	True
scripts/gpt_oss20b_key_refinement.py	1658	scripts/gpt_oss20b_key_refinement.py	True	False	True	tracked-new-in-lc1	True
scripts/gpt_oss20b_router_telemetry.py	40	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	42	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	46	/home/vader/.cache/huggingface/hub/datasets--wikitext/	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	447	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	634	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	1124	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	1124	/tmp/codex_pycache	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	1124	scripts/gpt_oss20b_router_telemetry.py	True	False	True	tracked-new-in-lc1	True
scripts/gpt_oss20b_router_telemetry.py	1130	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	1132	/tmp/codex_pycache	True	False	False	absolute-external	True
scripts/gpt_oss20b_router_telemetry.py	1133	scripts/gpt_oss20b_router_telemetry.py	True	False	True	tracked-new-in-lc1	True
scripts/gpt_oss20b_router_telemetry.py	1138	scripts/gpt_oss20b_router_telemetry.py	True	False	True	tracked-new-in-lc1	True
scripts/gpt_oss20b_synthetic_key.py	85	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/gpt_oss20b_synthetic_key.py	2206	scripts/gpt_oss20b_synthetic_key.py	True	False	True	tracked-new-in-lc1	True
scripts/gpt_oss20b_synthetic_key.py	2360	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_adm1_3_dual_frame.py	6	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_adm1_3_dual_frame.py	7	scripts/grm_adm1_3_dual_frame.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_3_dual_frame.py	1630	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_adm1_3_dual_frame.py	1631	scripts/grm_adm1_3_dual_frame.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_3_prod_e2e.py	5	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_adm1_analysis.py	249	scripts/grm_e2e_session.py:build_full_script	False	False	False	untracked-or-dynamic	False
scripts/grm_adm1_analysis.py	257	artifacts/grm_e2e/full_session_20260708_P2	True	False	False	untracked-or-dynamic	True
scripts/grm_adm1_analysis.py	258	artifacts/grm_three_pass/p4_ffull_three_pass	True	False	False	untracked-or-dynamic	True
scripts/grm_adm1_analysis.py	1037	scripts/grm_adm1_analysis.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1038	scripts/grm_adm1_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1039	scripts/grm_adm1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1040	scripts/grm_adm1_probe_adjudication.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1042	scripts/grm_adm1_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1043	scripts/grm_adm1_e2e.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1049	tests/test_grm_adm1_snapshot.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1050	tests/test_grm_adm1_probe_adjudication.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_analysis.py	1051	tests/test_grm_probe_ladder.py	True	True	True	tracked-both	True
scripts/grm_adm1_analysis.py	1052	tests/test_grm_supersession_battery.py	True	True	True	tracked-both	True
scripts/grm_adm1_analysis.py	1053	tests/test_grm_three_pass.py	True	True	True	tracked-both	True
scripts/grm_adm1_gpu.py	4	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_adm1_gpu.py	60	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_adm1_gpu.py	455	/mnt/ForgeRealm/Project-Tensor/tensor_cuda	True	False	False	absolute-external	True
scripts/grm_adm1_probe_adjudication.py	357	scripts/grm_e2e_session.py	True	True	True	tracked-both	True
scripts/grm_adm1_probe_adjudication.py	361	scripts/grm_e2e_session.py	True	True	True	tracked-both	True
scripts/grm_adm1_probe_adjudication.py	365	artifacts/grm_adm1/{run_dir.name}/diag/session/run_config.json	False	False	False	untracked-or-dynamic	False
scripts/grm_adm1_probe_adjudication.py	369	scripts/grm_adm1_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm1_probe_adjudication.py	435	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_adm1_probe_adjudication.py	437	scripts/grm_adm1_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_adm2_default_on_gate.py	590	tests/test_grm_supersession_battery.py	True	True	True	tracked-both	True
